customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,,,,,,Rank,Value
4685,Andrew,Froment,Male,58,7/19/1977,Office Assistant IV,Retail,High Net Worth,N,No,7,78 Bluestem Road,3860,VIC,Australia,2,0.91,0.91,0.91,0.91,684,684,0.7
4686,Maurizia,Ritmeyer,Female,95,4/9/1980,Teacher,Entertainment,Mass Customer,N,Yes,3,0 Express Lane,2142,NSW,Australia,6,1.04,1.3,1.625,1.38125,684,684,0.7
4687,Keenan,Moriarty,Male,67,12/23/1994,Actuary,Financial Services,Mass Customer,N,Yes,2,077 Hansons Point,4075,QLD,Australia,8,1.06,1.325,1.325,1.12625,684,684,0.7
4688,Davide,Senten,Male,22,2/23/1941,Accounting Assistant II,Manufacturing,Mass Customer,N,No,11,23737 Bartillon Street,2171,NSW,Australia,9,0.86,0.86,1.075,0.91375,688,688,0.697
4689,Renie,Fiveash,Female,92,10/10/1992,Occupational Therapist,Health,High Net Worth,N,No,16,2 Anniversary Trail,4508,QLD,Australia,4,0.93,0.93,1.1625,1.1625,688,688,0.697
4690,Willard,Booton,Male,69,9/2/1938,,Health,High Net Worth,N,Yes,7,05 Ronald Regan Alley,2121,NSW,Australia,9,1,1.25,1.5625,1.5625,688,688,0.697
4691,Debby,Balmadier,Female,53,6/24/1992,Administrative Assistant II,Financial Services,Affluent Customer,N,Yes,5,738 Spaight Drive,3216,VIC,Australia,8,0.93,1.1625,1.1625,1.1625,691,691,0.690625
4692,Rockie,MacKibbon,Male,42,4/20/1978,,n/a,Mass Customer,N,Yes,13,8 Bunker Hill Court,2298,NSW,Australia,8,0.91,1.1375,1.1375,0.966875,691,691,0.690625
4693,Harvey,Dwelley,Male,70,8/30/1973,Help Desk Technician,Financial Services,Affluent Customer,N,No,18,59846 2nd Pass,2077,NSW,Australia,9,0.44,0.44,0.55,0.55,691,691,0.690625
4694,Patrice,Pariss,Male,96,6/15/1954,VP Accounting,Financial Services,Mass Customer,N,No,9,3745 Thierer Trail,4078,QLD,Australia,5,0.6,0.6,0.75,0.6375,691,691,0.690625
4695,Arman,Yakubov,Male,68,10/7/1977,VP Quality Control,Property,High Net Worth,N,Yes,17,11121 Jackson Crossing,2323,NSW,Australia,4,0.75,0.9375,0.9375,0.9375,691,691,0.690625
4696,Gardiner,Gypps,Male,91,6/1/1991,VP Product Management,Retail,Mass Customer,N,Yes,13,1 Elgar Alley,2166,NSW,Australia,9,0.48,0.6,0.75,0.6375,691,691,0.690625
4697,Cathleen,Le Teve,Female,75,11/6/1950,Recruiting Manager,n/a,High Net Worth,N,No,18,32834 Caliangt Way,4211,QLD,Australia,3,0.78,0.78,0.78,0.78,691,691,0.690625
4698,Thaddus,Joder,Male,31,12/10/1957,,Manufacturing,Mass Customer,N,No,7,27185 Fisk Drive,2290,NSW,Australia,8,0.58,0.58,0.58,0.493,698,698,0.69
4699,Josepha,Clamp,Female,12,11/3/1961,Marketing Manager,n/a,High Net Worth,N,No,12,2 Harper Junction,2069,NSW,Australia,12,0.52,0.52,0.65,0.65,698,698,0.69
4700,Jillane,Simion,Female,8,7/3/1974,VP Marketing,Manufacturing,High Net Worth,N,No,7,7 Caliangt Street,4209,QLD,Australia,3,0.54,0.54,0.54,0.54,700,700,0.6875
4701,Lynnell,Shoesmith,Female,44,1/29/1981,Occupational Therapist,Health,High Net Worth,N,Yes,7,5331 Ilene Parkway,2560,NSW,Australia,8,0.6,0.75,0.75,0.75,700,700,0.6875
4702,Mandie,MacAdie,Female,39,12/25/1974,Chief Design Engineer,Telecommunications,High Net Worth,N,No,13,1009 Roxbury Point,2110,NSW,Australia,11,0.83,0.83,1.0375,1.0375,700,700,0.6875
4703,Ferdinand,Billie,Male,97,9/4/1965,Chemical Engineer,Manufacturing,Mass Customer,N,No,6,660 Carey Avenue,2759,NSW,Australia,8,0.77,0.77,0.9625,0.818125,700,700,0.6875
4704,Suzy,Bussens,Female,44,4/29/1973,,Financial Services,Mass Customer,N,No,13,25 Oneill Alley,4102,QLD,Australia,9,0.84,0.84,1.05,0.8925,700,700,0.6875
4705,Emeline,Vezey,Female,37,8/7/1953,Dental Hygienist,Health,Affluent Customer,N,Yes,19,2 Golden Leaf Parkway,3759,VIC,Australia,7,0.47,0.5875,0.5875,0.5875,700,700,0.6875
4706,Cissiee,Baylis,Female,99,7/22/1951,Cost Accountant,Financial Services,High Net Worth,N,No,16,18 Dottie Park,2230,NSW,Australia,11,1.01,1.01,1.2625,1.2625,700,700,0.6875
4707,Roldan,Raybould,Male,27,11/18/1975,Actuary,Financial Services,Mass Customer,N,No,11,85 Badeau Pass,3158,VIC,Australia,8,0.99,0.99,0.99,0.8415,700,700,0.6875
4708,Barth,Weare,Male,18,8/22/1946,Clinical Specialist,Health,Mass Customer,N,Yes,8,784 Lotheville Court,2541,NSW,Australia,5,1.03,1.2875,1.2875,1.094375,708,708,0.68
4709,Alta,Pithcock,Female,64,11/18/1999,GIS Technical Architect,Financial Services,Mass Customer,N,No,2,57568 Northview Junction,2141,NSW,Australia,7,1.08,1.08,1.08,0.918,708,708,0.68
4710,Marc,Keunemann,Male,57,9/4/1972,Dental Hygienist,Health,Affluent Customer,N,Yes,14,283 Golf View Lane,2747,NSW,Australia,8,0.7,0.875,0.875,0.875,708,708,0.68
4711,Bertine,Smalles,Female,85,12/10/1983,VP Quality Control,Financial Services,Mass Customer,N,Yes,9,7 Johnson Hill,3028,VIC,Australia,8,1.1,1.375,1.71875,1.4609375,708,708,0.68
4712,Wilbert,O'Loughnan,Male,14,5/18/1983,Paralegal,Financial Services,Mass Customer,N,Yes,6,22580 Doe Crossing Drive,4055,QLD,Australia,9,1.03,1.2875,1.609375,1.36796875,708,708,0.68
4713,Seymour,Fellibrand,Male,28,10/11/1971,Structural Analysis Engineer,n/a,Affluent Customer,N,Yes,18,96081 Lakewood Hill,4650,QLD,Australia,2,0.87,1.0875,1.0875,1.0875,708,708,0.68
4714,Miran,Runchman,Female,47,7/9/1975,Nurse,Retail,Mass Customer,N,No,17,6634 Old Gate Parkway,4304,QLD,Australia,3,0.71,0.71,0.71,0.6035,708,708,0.68
4715,Dorotea,Fenwick,Female,74,10/12/1950,Nurse,Financial Services,High Net Worth,N,No,12,72 Lukken Crossing,2016,NSW,Australia,11,0.51,0.51,0.6375,0.6375,715,715,0.67734375
4716,Jenny,Massy,Female,82,10/16/1963,Project Manager,Telecommunications,Mass Customer,N,Yes,10,6 Meadow Ridge Pass,2470,NSW,Australia,2,0.55,0.6875,0.859375,0.73046875,715,715,0.67734375
4717,Hyman,Petrolli,Male,8,9/9/1965,Senior Sales Associate,n/a,Affluent Customer,N,Yes,4,290 Menomonie Circle,3782,VIC,Australia,7,0.43,0.5375,0.5375,0.5375,715,715,0.67734375
4718,Beatrix,McGivena,Female,26,10/18/1966,Assistant Manager,Health,Mass Customer,N,Yes,9,6 Sutherland Parkway,4879,QLD,Australia,10,0.76,0.95,1.1875,1.009375,715,715,0.67734375
4719,Nalani,Hallad,Female,15,11/30/1999,Environmental Specialist,Health,Affluent Customer,N,Yes,9,1 Oriole Crossing,3184,VIC,Australia,9,0.63,0.7875,0.984375,0.984375,719,719,0.675
4720,Inglebert,Butland,Male,71,1/30/1966,Actuary,Financial Services,Mass Customer,N,Yes,7,51837 Canary Center,2114,NSW,Australia,9,0.47,0.5875,0.734375,0.62421875,719,719,0.675
4721,Brendis,Pineaux,Male,12,1/15/1978,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,5,43030 Carberry Way,2560,NSW,Australia,4,0.81,0.81,0.81,0.6885,719,719,0.675
4722,Jaimie,Lancastle,Male,71,10/23/1972,VP Marketing,n/a,Mass Customer,N,Yes,5,0 Bay Drive,2750,NSW,Australia,8,0.85,1.0625,1.0625,0.903125,722,722,0.6715
4723,Glendon,Malham,Male,36,8/21/1965,Web Designer I,Manufacturing,Mass Customer,N,No,17,6 Anzinger Pass,3030,VIC,Australia,6,0.77,0.77,0.77,0.6545,722,722,0.6715
4724,Morganica,Bentke,Female,40,1/3/1977,Marketing Assistant,IT,Affluent Customer,N,Yes,21,19453 Ramsey Point,3067,VIC,Australia,11,1.1,1.375,1.71875,1.71875,724,724,0.67
4725,Calida,Schaben,Female,54,3/6/1969,Recruiting Manager,n/a,Mass Customer,N,Yes,10,1861 Chive Court,2199,NSW,Australia,9,0.93,1.1625,1.453125,1.23515625,725,725,0.669375
4726,Hallsy,Voysey,Male,83,3/11/1970,Business Systems Development Analyst,n/a,Mass Customer,N,No,16,9 Westerfield Point,3437,VIC,Australia,9,0.93,0.93,1.1625,0.988125,725,725,0.669375
4727,Lanny,Currall,Male,37,10/23/1997,Developer IV,n/a,High Net Worth,N,Yes,9,3 Redwing Center,2209,NSW,Australia,10,1.03,1.2875,1.609375,1.609375,725,725,0.669375
4728,Son,Varney,Male,75,11/2/1993,Analog Circuit Design manager,Property,Mass Customer,N,Yes,10,189 Bayside Court,2480,NSW,Australia,7,0.53,0.6625,0.6625,0.563125,725,725,0.669375
4729,Bartram,Caltun,Male,28,9/15/1956,Internal Auditor,Health,Affluent Customer,N,Yes,12,174 Farwell Point,2121,NSW,Australia,11,0.41,0.5125,0.640625,0.640625,725,725,0.669375
4730,Halette,Borsi,Female,60,12/10/1961,Research Nurse,Health,Affluent Customer,N,Yes,16,356 Pennsylvania Point,2128,NSW,Australia,9,0.52,0.65,0.8125,0.8125,725,725,0.669375
4731,Killie,Densie,Male,87,3/28/1997,Environmental Tech,IT,Mass Customer,N,Yes,11,62 Dryden Junction,2042,NSW,Australia,10,0.97,1.2125,1.515625,1.28828125,731,731,0.6640625
4732,Mandi,Adamsson,Female,40,4/7/1992,Programmer Analyst I,Manufacturing,Mass Customer,N,Yes,5,25 Westerfield Road,4165,QLD,Australia,5,0.51,0.6375,0.6375,0.541875,731,731,0.6640625
4733,Kylila,Basezzi,Female,94,6/11/1945,Assistant Manager,n/a,Mass Customer,N,Yes,9,64 Armistice Point,4217,QLD,Australia,9,0.93,1.1625,1.453125,1.23515625,733,733,0.6625
4734,Yardley,Matten,Male,35,3/6/1991,Junior Executive,Financial Services,Mass Customer,N,No,15,74 Everett Court,4408,QLD,Australia,2,0.67,0.67,0.67,0.5695,733,733,0.6625
4735,Shepperd,Leonards,Male,17,4/14/1981,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5,38 Nobel Lane,2147,NSW,Australia,9,1.08,1.35,1.6875,1.434375,733,733,0.6625
4736,Hamel,Curzey,Male,11,4/4/1990,Structural Engineer,n/a,Mass Customer,N,Yes,9,6936 Homewood Avenue,4000,QLD,Australia,7,0.93,1.1625,1.1625,0.988125,733,733,0.6625
4737,Fancie,Woofendell,Female,68,9/17/1966,Research Nurse,Health,Mass Customer,N,Yes,6,8 Crowley Center,4212,QLD,Australia,7,0.75,0.9375,0.9375,0.796875,733,733,0.6625
4738,Zebulen,Emtage,Male,52,9/1/1963,Senior Developer,n/a,High Net Worth,N,Yes,17,44 Ronald Regan Parkway,4352,QLD,Australia,7,0.86,1.075,1.075,1.075,733,733,0.6625
4739,Micheil,Fleote,Male,48,9/20/1975,Civil Engineer,Manufacturing,High Net Worth,N,No,16,174 Lotheville Crossing,2093,NSW,Australia,9,0.71,0.71,0.8875,0.8875,739,739,0.66
4740,Cecily,Faircley,Female,42,6/12/1947,Accountant IV,IT,Affluent Customer,N,Yes,19,8 Bluejay Road,4301,QLD,Australia,1,0.72,0.9,0.9,0.9,739,739,0.66
4741,Glory,Chilcott,Female,49,9/9/1939,,Telecommunications,High Net Worth,N,No,9,4286 Rowland Circle,4165,QLD,Australia,5,0.63,0.63,0.63,0.63,741,741,0.65875
4742,Sinclair,Wark,Male,68,2/21/1974,Financial Analyst,Financial Services,Mass Customer,N,Yes,11,44 Thompson Center,2134,NSW,Australia,9,0.63,0.7875,0.984375,0.83671875,741,741,0.65875
4743,Tomaso,Horsley,Male,97,4/16/2001,Junior Executive,Financial Services,Mass Customer,N,Yes,10,70360 Onsgard Plaza,3977,VIC,Australia,6,0.47,0.5875,0.734375,0.62421875,741,741,0.65875
4744,Gilli,Christophers,Female,70,3/2/1948,Database Administrator IV,Property,Affluent Customer,N,Yes,17,53870 Jay Pass,4575,QLD,Australia,9,0.51,0.6375,0.796875,0.796875,744,744,0.65625
4745,Errick,Burgin,Male,87,8/19/1998,Professor,Entertainment,Mass Customer,N,No,11,417 Killdeer Alley,2650,NSW,Australia,2,0.87,0.87,1.0875,0.924375,744,744,0.65625
4746,Damian,Renard,Male,43,7/19/1976,Software Consultant,Retail,Affluent Customer,N,No,8,28 Prentice Trail,2155,NSW,Australia,10,0.49,0.49,0.6125,0.6125,744,744,0.65625
4747,Agnola,Batterson,Female,86,1/3/1980,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,7,216 Bultman Park,4305,QLD,Australia,3,0.67,0.67,0.8375,0.711875,747,747,0.6545
4748,Riki,Wandtke,Female,25,5/12/1962,Librarian,Entertainment,Mass Customer,N,Yes,5,435 Mitchell Street,4115,QLD,Australia,7,0.8,1,1,0.85,748,748,0.65078125
4749,Mikol,Eck,Male,99,7/25/1975,VP Marketing,Financial Services,Mass Customer,N,Yes,21,15621 Twin Pines Crossing,4130,QLD,Australia,9,0.9,1.125,1.40625,1.1953125,748,748,0.65078125
4750,Phyllis,Wibberley,Female,7,1/10/1971,Web Designer IV,Retail,Affluent Customer,N,No,11,03 Bellgrove Avenue,2066,NSW,Australia,12,0.92,0.92,1.15,1.15,750,750,0.65
4751,Burt,Vasechkin,Male,33,4/15/1950,Senior Sales Associate,Retail,Mass Customer,N,Yes,20,89100 Rusk Crossing,3338,VIC,Australia,2,0.76,0.95,0.95,0.8075,751,751,0.648125
4752,Adriana,Saundercock,U,20,,Nurse,IT,High Net Worth,N,Yes,14,82 Gina Junction,3806,VIC,Australia,7,0.76,0.95,0.95,0.95,751,751,0.648125
4753,Trudie,Phinnessy,Female,45,7/4/1960,,Financial Services,Mass Customer,N,Yes,15,077 Dennis Lane,3030,VIC,Australia,9,1.04,1.3,1.625,1.38125,751,751,0.648125
4754,Frederigo,Cribbott,Male,35,3/15/1965,Social Worker,Health,Mass Customer,N,No,16,42280 Namekagon Crossing,2140,NSW,Australia,8,0.8,0.8,0.8,0.68,754,754,0.646
4755,Glenda,Eliet,Female,87,6/17/1974,Quality Control Specialist,n/a,Mass Customer,N,No,12,1 Fordem Way,3844,VIC,Australia,7,0.63,0.63,0.7875,0.669375,755,755,0.64
4756,Darb,,Male,80,6/4/1969,Food Chemist,Health,Affluent Customer,N,No,10,780 Bonner Pass,4034,QLD,Australia,5,1.06,1.06,1.06,1.06,755,755,0.64
4757,Cal,Van den Velde,Male,22,3/18/1996,Senior Sales Associate,Financial Services,Affluent Customer,N,Yes,6,77916 Moland Park,3174,VIC,Australia,6,0.96,1.2,1.2,1.2,755,755,0.64
4758,Stephani,Sidsaff,Female,32,9/29/1973,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,6,00 Southridge Avenue,2036,NSW,Australia,11,0.66,0.825,1.03125,0.8765625,755,755,0.64
4759,Meade,Bampton,Male,69,4/25/1982,Health Coach III,Health,High Net Worth,N,No,17,7870 Stuart Crossing,2090,NSW,Australia,7,0.58,0.58,0.58,0.58,755,755,0.64
4760,Flore,Cashen,Female,79,6/21/1978,,Health,High Net Worth,N,No,17,4 Vera Pass,2640,NSW,Australia,4,0.99,0.99,0.99,0.99,760,760,0.6375
4761,Leighton,Firbanks,Male,51,12/22/1973,Teacher,Retail,Affluent Customer,N,No,21,7234 Sycamore Pass,4178,QLD,Australia,3,0.78,0.78,0.78,0.78,760,760,0.6375
4762,Petr,Westman,Male,5,11/2/1987,Nurse Practicioner,Property,Mass Customer,N,No,7,98454 Dapin Park,4556,QLD,Australia,7,0.56,0.56,0.56,0.476,760,760,0.6375
4763,Yorgos,Dewhurst,Male,6,9/9/1950,Software Consultant,Argiculture,Affluent Customer,N,No,16,4 Talmadge Road,4701,QLD,Australia,1,1.05,1.05,1.05,1.05,760,760,0.6375
4764,Simmonds,Bapty,Male,52,1/4/2002,Junior Executive,Financial Services,Affluent Customer,N,No,8,47 Susan Park,2025,NSW,Australia,12,0.76,0.76,0.95,0.95,760,760,0.6375
4765,Hagen,MacCarter,Male,93,2/8/1983,,Entertainment,Affluent Customer,N,Yes,15,7 Ramsey Trail,3172,VIC,Australia,9,0.75,0.9375,1.171875,1.171875,760,760,0.6375
4766,Cazzie,Stanwix,Male,37,10/1/1960,Research Assistant IV,Manufacturing,High Net Worth,N,Yes,11,6026 Mallory Drive,4561,QLD,Australia,7,0.93,1.1625,1.1625,1.1625,760,760,0.6375
4767,Geoff,Gwillym,Male,89,2/22/1999,Clinical Specialist,Health,Affluent Customer,N,No,8,1 Eliot Plaza,2323,NSW,Australia,4,0.64,0.64,0.8,0.8,760,760,0.6375
4768,Simonette,,Female,4,4/6/1990,VP Product Management,Manufacturing,Affluent Customer,N,Yes,6,66 Hoffman Court,2232,NSW,Australia,8,0.72,0.9,0.9,0.9,760,760,0.6375
4769,Deirdre,Sturgeon,Female,11,12/22/1965,VP Sales,Retail,Mass Customer,N,Yes,9,7 Sycamore Terrace,2232,NSW,Australia,10,1.05,1.3125,1.640625,1.39453125,760,760,0.6375
4770,Andrea,Pendle,Female,86,8/5/1938,,n/a,High Net Worth,N,Yes,13,31281 Meadow Valley Way,4500,QLD,Australia,6,0.92,1.15,1.4375,1.4375,760,760,0.6375
4771,Juliann,Siemantel,Female,86,12/15/1947,Librarian,Entertainment,Mass Customer,N,No,22,28 Parkside Park,3046,VIC,Australia,8,0.62,0.62,0.775,0.65875,760,760,0.6375
4772,Janaye,Eade,Female,23,12/13/1984,Chief Design Engineer,Health,Affluent Customer,N,No,4,2782 Northridge Street,2420,NSW,Australia,3,1.05,1.05,1.05,1.05,760,760,0.6375
4773,Dylan,Stranio,Male,47,4/2/1953,Project Manager,Manufacturing,High Net Worth,N,Yes,9,3662 Beilfuss Lane,2170,NSW,Australia,8,0.83,1.0375,1.0375,1.0375,773,773,0.63
4774,Mel,Rochford,Female,11,7/23/1989,Assistant Professor,Retail,Mass Customer,N,Yes,4,56334 Vera Crossing,3013,VIC,Australia,9,1.01,1.2625,1.578125,1.34140625,774,774,0.626875
4775,Elvin,Trayhorn,Male,46,6/2/1993,VP Accounting,Financial Services,High Net Worth,N,No,10,79 Sheridan Point,2231,NSW,Australia,10,0.56,0.56,0.7,0.7,774,774,0.626875
4776,Dmitri,Viant,U,62,,Paralegal,Financial Services,Affluent Customer,N,No,5,95960 Warner Parkway,3842,VIC,Australia,1,0.52,0.52,0.52,0.52,774,774,0.626875
4777,Sonni,Milligan,Female,73,3/5/1988,Budget/Accounting Analyst III,Retail,Mass Customer,N,Yes,14,04769 Dahle Plaza,3170,VIC,Australia,9,0.74,0.925,1.15625,0.9828125,774,774,0.626875
4778,Kellina,Haygreen,Female,38,1/19/1966,Librarian,Entertainment,Affluent Customer,N,No,18,5731 Bunker Hill Lane,2046,NSW,Australia,10,0.53,0.53,0.6625,0.6625,778,778,0.625
4779,Yuma,Dennick,Male,40,11/10/1972,,Manufacturing,Mass Customer,N,Yes,6,89244 Macpherson Trail,2528,NSW,Australia,8,0.52,0.65,0.65,0.5525,778,778,0.625
4780,Ashleigh,,Female,46,4/5/1996,Budget/Accounting Analyst III,n/a,Mass Customer,N,Yes,6,922 Utah Avenue,3204,VIC,Australia,12,0.86,1.075,1.34375,1.1421875,780,780,0.62421875
4781,Therese,Brotherhood,Female,30,7/28/1981,Food Chemist,Health,Mass Customer,N,No,10,25044 Bay Avenue,2042,NSW,Australia,10,0.88,0.88,1.1,0.935,780,780,0.62421875
4782,Pansie,Beccero,Female,35,7/7/1964,Software Test Engineer I,Financial Services,Affluent Customer,N,Yes,10,315 Hudson Road,4818,QLD,Australia,5,0.42,0.525,0.525,0.525,782,782,0.6205
4783,Reinaldos,Simmig,Male,55,1/15/1955,Nurse Practicioner,Manufacturing,High Net Worth,N,No,8,6112 Mariners Cove Park,3147,VIC,Australia,10,0.99,0.99,1.2375,1.2375,782,782,0.6205
4784,Calhoun,Mussington,Male,98,10/13/1992,Dental Hygienist,Health,Mass Customer,N,No,12,176 Fallview Plaza,2019,NSW,Australia,9,0.48,0.48,0.6,0.51,782,782,0.6205
4785,Winn,Wells,Male,66,4/12/1994,Analyst Programmer,Manufacturing,Affluent Customer,N,No,9,544 Pawling Road,2230,NSW,Australia,10,0.52,0.52,0.65,0.65,785,785,0.62
4786,Rafi,Brettelle,Male,89,8/12/1956,Operator,Health,High Net Worth,N,No,6,11 Brickson Park Alley,2166,NSW,Australia,10,0.52,0.52,0.65,0.65,786,786,0.61625
4787,Fey,,Female,48,9/4/1957,Research Nurse,Health,High Net Worth,N,Yes,11,77 Paget Park,3147,VIC,Australia,12,0.41,0.5125,0.640625,0.640625,786,786,0.61625
4788,Verne,Loalday,Male,1,3/20/1982,Marketing Assistant,IT,High Net Worth,N,No,7,598 Memorial Place,2082,NSW,Australia,10,1.01,1.01,1.2625,1.2625,788,788,0.6125
4789,Eleonora,Wiszniewski,Female,49,4/23/1980,Financial Advisor,Financial Services,Affluent Customer,N,No,9,6227 Quincy Terrace,4740,QLD,Australia,2,0.98,0.98,0.98,0.98,788,788,0.6125
4790,Fayre,Brannigan,Female,32,10/13/1992,Geological Engineer,Manufacturing,Mass Customer,N,Yes,9,31351 Sunbrook Place,2234,NSW,Australia,10,0.62,0.775,0.96875,0.8234375,788,788,0.6125
4791,Eachelle,Noirel,Female,93,1/26/1974,Registered Nurse,Health,Affluent Customer,N,Yes,11,80 Schiller Center,2292,NSW,Australia,6,0.49,0.6125,0.765625,0.765625,791,791,0.612
4792,Carl,Troyes,Male,4,3/12/1973,Associate Professor,Property,Mass Customer,N,No,7,1217 Melody Alley,3109,VIC,Australia,10,0.6,0.6,0.75,0.6375,791,791,0.612
4793,Cordie,Brankley,Female,79,9/21/1954,Librarian,Entertainment,High Net Worth,N,No,18,46 Westerfield Place,2195,NSW,Australia,6,0.65,0.65,0.65,0.65,793,793,0.6109375
4794,Jackie,Pays,Male,21,11/9/1955,Developer I,Health,Mass Customer,N,No,9,75024 Ronald Regan Hill,2135,NSW,Australia,12,0.49,0.49,0.6125,0.520625,794,794,0.605625
4795,Carroll,Schlagman,Female,61,8/25/1951,Clinical Specialist,Health,Affluent Customer,N,No,13,15 Fisk Road,2099,NSW,Australia,9,1.08,1.08,1.35,1.35,795,795,0.6035
4796,Frans,Idale,Male,1,10/3/1969,Nurse,Manufacturing,Mass Customer,N,No,10,96 Hermina Place,4350,QLD,Australia,2,1,1,1,0.85,795,795,0.6035
4797,Amara,Clow,Female,47,11/17/1966,Biostatistician IV,Financial Services,Mass Customer,N,Yes,13,99376 Namekagon Street,3101,VIC,Australia,12,0.46,0.575,0.71875,0.6109375,797,797,0.6
4798,Anthony,Morison,Male,7,6/8/1938,General Manager,Health,Mass Customer,N,No,12,276 Derek Circle,2759,NSW,Australia,9,0.53,0.53,0.6625,0.563125,797,797,0.6
4799,Cherye,Stanfield,Female,0,7/5/1981,Environmental Tech,Manufacturing,Affluent Customer,N,No,13,56766 Mariners Cove Place,2256,NSW,Australia,9,0.95,0.95,1.1875,1.1875,797,797,0.6
4800,Ansell,Tolhurst,Male,77,8/11/1949,Chemical Engineer,Manufacturing,Affluent Customer,N,No,22,13 Montana Place,2232,NSW,Australia,10,0.64,0.64,0.8,0.8,797,797,0.6
4801,Erminie,Rabidge,Female,64,3/9/1982,,Manufacturing,High Net Worth,N,No,17,1969 Melody Lane,2170,NSW,Australia,8,0.88,0.88,0.88,0.88,801,801,0.59765625
4802,Rosene,Beckey,Female,25,5/21/1974,Account Executive,Health,Mass Customer,N,Yes,14,02463 Portage Center,2107,NSW,Australia,11,0.96,1.2,1.5,1.275,801,801,0.59765625
4803,Darlleen,Shalcras,Female,77,9/14/1980,Health Coach I,Health,Mass Customer,N,No,11,383 Graceland Avenue,2010,NSW,Australia,10,0.73,0.73,0.9125,0.775625,801,801,0.59765625
4804,Bryon,Goundry,Male,79,2/5/1951,Marketing Manager,Manufacturing,Mass Customer,N,No,21,005 Kensington Street,4165,QLD,Australia,5,0.63,0.63,0.63,0.5355,804,804,0.595
4805,Sherwin,Minocchi,Male,71,7/13/1947,Project Manager,n/a,Mass Customer,N,Yes,11,1 Alpine Crossing,2536,NSW,Australia,8,0.73,0.9125,0.9125,0.775625,804,804,0.595
4806,Luci,Dyter,Female,12,5/30/1952,Software Test Engineer I,Manufacturing,High Net Worth,N,No,20,2 Namekagon Trail,3981,VIC,Australia,7,0.52,0.52,0.52,0.52,804,804,0.595
4807,Sloan,Pudney,Male,83,11/10/1964,Junior Executive,Financial Services,Affluent Customer,N,No,16,6771 Pleasure Terrace,4557,QLD,Australia,9,0.71,0.71,0.8875,0.8875,804,804,0.595
4808,Otes,Elegood,Male,67,11/25/1940,Programmer III,Financial Services,High Net Worth,N,No,21,2632 Del Mar Point,2226,NSW,Australia,11,0.87,0.87,1.0875,1.0875,808,808,0.595
4809,Davie,Blay,Male,94,12/19/1985,Financial Analyst,Financial Services,Mass Customer,N,No,8,7021 5th Alley,2770,NSW,Australia,7,0.78,0.78,0.975,0.82875,808,808,0.595
4810,Dorolice,Osmon,Female,46,1/15/1961,,Financial Services,Affluent Customer,N,No,15,602 Clove Center,3046,VIC,Australia,6,0.57,0.57,0.57,0.57,810,810,0.5875
4811,Meade,McReedy,Female,94,11/23/1968,Safety Technician IV,Financial Services,Affluent Customer,N,Yes,9,04153 Johnson Point,2193,NSW,Australia,10,0.58,0.725,0.90625,0.90625,810,810,0.5875
4812,Rikki,Chaffey,Male,69,6/11/1945,Chemical Engineer,Manufacturing,Mass Customer,N,No,20,9 Spohn Way,4127,QLD,Australia,1,0.88,0.88,0.88,0.748,810,810,0.5875
4813,Adria,Van den Velde,Female,39,7/10/1978,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,9,6030 Becker Plaza,2261,NSW,Australia,7,1,1.25,1.25,1.25,810,810,0.5875
4814,Dmitri,,Male,72,2/6/1991,,Financial Services,High Net Worth,N,Yes,15,4 Mallory Pass,3690,VIC,Australia,4,0.42,0.525,0.525,0.525,810,810,0.5875
4815,Maddalena,Hencke,Female,61,12/9/1952,Help Desk Operator,n/a,High Net Worth,N,No,22,64037 Swallow Crossing,4170,QLD,Australia,5,0.73,0.73,0.73,0.73,810,810,0.5875
4816,Rand,Winchcum,Male,34,4/10/2000,Software Consultant,n/a,Affluent Customer,N,No,3,4594 Jackson Hill,2146,NSW,Australia,7,0.76,0.76,0.76,0.76,810,810,0.5875
4817,Rowen,Sollas,Male,38,4/23/1960,Dental Hygienist,Health,Mass Customer,N,No,5,4 Anzinger Street,4556,QLD,Australia,8,0.54,0.54,0.54,0.459,817,817,0.5865
4818,Boothe,Hayselden,Male,42,5/18/1940,Computer Systems Analyst III,Health,Mass Customer,N,Yes,17,33 Pond Point,2291,NSW,Australia,10,1.06,1.325,1.65625,1.4078125,817,817,0.5865
4819,Noak,Sleany,Male,1,5/4/1965,Budget/Accounting Analyst I,Financial Services,Affluent Customer,N,No,17,1 Roth Plaza,3121,VIC,Australia,10,0.77,0.77,0.9625,0.9625,817,817,0.5865
4820,Callean,Wass,Male,65,12/15/1988,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14,0593 Stoughton Center,3073,VIC,Australia,8,0.77,0.77,0.77,0.77,820,820,0.584375
4821,Keelby,Sudlow,Male,96,9/1/1988,Marketing Assistant,Manufacturing,High Net Worth,N,No,12,8042 Cherokee Court,3163,VIC,Australia,8,0.64,0.64,0.8,0.8,820,820,0.584375
